"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station","pollution_ratio"
24647,2015,12,22,22,378,378,35,149,8300,7,-1.6,1022.9,-1.6,0,"ESE",1.8,"Aotizhongxin",1
24648,2015,12,22,23,364,376,30,142,8300,8,-1.8,1023.3,-1.8,0,"E",1.1,"Aotizhongxin",0.968085106382979
24649,2015,12,23,0,347,388,24,132,8500,9,-2.2,1023.3,-2.2,0,"E",1.7,"Aotizhongxin",0.894329896907217
24650,2015,12,23,1,344,410,25,131,8500,9,-2.4,1022.8,-2.4,0,"NNE",0.8,"Aotizhongxin",0.839024390243902
24651,2015,12,23,2,344,392,19,131,8500,9,-2.6,1022.7,-2.6,0,"E",1.1,"Aotizhongxin",0.877551020408163
24652,2015,12,23,3,347,393,19,130,8500,10,-2.9,1022.6,-2.9,0,"ENE",1.4,"Aotizhongxin",0.88295165394402
24653,2015,12,23,4,341,366,23,137,9000,NA,-3.3,1022.3,-3.3,0,"ENE",1.6,"Aotizhongxin",0.931693989071038
24654,2015,12,23,5,340,361,24,135,9100,10,-3.6,1022.1,-3.6,0,"ESE",0.7,"Aotizhongxin",0.941828254847645
24655,2015,12,23,6,329,339,21,130,8600,9,-3.7,1021.8,-3.7,0,"ENE",0.9,"Aotizhongxin",0.970501474926254
24656,2015,12,23,7,319,319,18,118,8100,9,-4.6,1022.3,-4.6,0,"E",0.6,"Aotizhongxin",1
24657,2015,12,23,8,325,337,17,118,8900,9,-5.1,1022.6,-5.1,0,"ENE",0.9,"Aotizhongxin",0.964391691394659
24658,2015,12,23,9,344,363,17,123,9100,9,-3.4,1023.3,-3.4,0,"NNE",0.9,"Aotizhongxin",0.947658402203857
24659,2015,12,23,10,305,305,18,124,7400,8,-1.7,1023.7,-2.8,0,"NNE",1,"Aotizhongxin",1
24660,2015,12,23,11,257,257,33,106,4700,14,0.8,1023.5,-3.1,0,"E",0.7,"Aotizhongxin",1
24661,2015,12,23,12,234,234,51,109,3900,23,2.8,1023,-4.2,0,"NE",1.4,"Aotizhongxin",1
24662,2015,12,23,13,175,175,43,82,2900,39,5.9,1021.7,-5.7,0,"NE",2,"Aotizhongxin",1
24663,2015,12,23,14,118,118,35,61,2000,56,6.8,1021.3,-6.9,0,"N",2.6,"Aotizhongxin",1
24664,2015,12,23,15,104,104,31,58,1700,60,7.1,1020.9,-7.4,0,"NNE",1.5,"Aotizhongxin",1
24665,2015,12,23,16,93,93,29,73,1600,48,5.6,1020.7,-7,0,"E",1.2,"Aotizhongxin",1
24666,2015,12,23,17,92,92,30,95,1700,28,2.3,1021.1,-6.6,0,"ESE",0.9,"Aotizhongxin",1
24667,2015,12,23,18,105,105,26,115,2100,12,0.4,1022,-5.6,0,"W",0.5,"Aotizhongxin",1
24668,2015,12,23,19,58,87,9,53,NA,NA,-0.5,1022.3,-5.9,0,"W",0.5,"Aotizhongxin",NA
24669,2015,12,23,20,170,186,18,131,4300,14,-1.4,1022.2,-5.3,0,"WNW",0.5,"Aotizhongxin",0.913978494623656
24670,2015,12,23,21,165,168,18,122,4000,10,-1.6,1022.5,-4.4,0,"N",0.1,"Aotizhongxin",0.982142857142857
24671,2015,12,23,22,154,154,30,129,4100,9,-0.5,1023.1,-5.3,0,"NE",1,"Aotizhongxin",1
24672,2015,12,23,23,162,163,51,131,4800,12,-1,1023.6,-5.8,0,"NNE",0.9,"Aotizhongxin",0.993865030674847
24673,2015,12,24,0,136,136,45,115,3100,10,1.4,1023.6,-8.4,0,"NNE",1.6,"Aotizhongxin",1
24674,2015,12,24,1,97,97,30,103,2200,9,1.3,1023.4,-8,0,"ENE",1.2,"Aotizhongxin",1
24675,2015,12,24,2,91,91,26,97,2100,9,1.5,1023,-8.3,0,"NE",0.7,"Aotizhongxin",1
24676,2015,12,24,3,70,70,20,71,1300,18,1.7,1022.9,-9.3,0,"N",1.6,"Aotizhongxin",1
24677,2015,12,24,4,49,49,18,58,1200,29,1.1,1022.4,-9.5,0,"N",1.4,"Aotizhongxin",1
24678,2015,12,24,5,37,37,9,50,1000,36,-0.4,1022.1,-9.8,0,"NNE",1.2,"Aotizhongxin",1
24679,2015,12,24,6,33,33,13,53,NA,35,-1.3,1022.5,-9.2,0,"ENE",1.4,"Aotizhongxin",1
24680,2015,12,24,7,34,34,15,65,1000,NA,-2.3,1023.4,-9.2,0,"S",0.9,"Aotizhongxin",1
24681,2015,12,24,8,37,37,15,53,1000,14,-3.7,1023.9,-8.6,0,"ENE",0.6,"Aotizhongxin",1
24682,2015,12,24,9,42,42,21,65,1100,30,-1,1024.3,-8.2,0,"NE",1,"Aotizhongxin",1
24683,2015,12,24,10,47,47,21,74,1300,24,1,1024.7,-8.5,0,"ENE",1.3,"Aotizhongxin",1
24684,2015,12,24,11,53,53,23,86,1600,21,2.5,1024.8,-8,0,"ENE",1.3,"Aotizhongxin",1
24685,2015,12,24,12,77,79,27,86,1800,31,3.8,1023.8,-8.3,0,"ENE",0.9,"Aotizhongxin",0.974683544303797
24686,2015,12,24,13,59,59,13,46,1100,61,4.8,1022.7,-8.3,0,"NNE",2.4,"Aotizhongxin",1
24687,2015,12,24,14,32,36,10,27,700,77,5.6,1021.9,-11.5,0,"NW",2.5,"Aotizhongxin",0.888888888888889
24688,2015,12,24,15,35,44,14,34,800,71,5.1,1022,-11.5,0,"WNW",4.1,"Aotizhongxin",0.795454545454545
24689,2015,12,24,16,35,40,11,35,700,70,4.9,1022.4,-11.7,0,"WNW",2.8,"Aotizhongxin",0.875
24690,2015,12,24,17,31,31,9,43,700,63,3.8,1022.7,-11.8,0,"WNW",3,"Aotizhongxin",1
24691,2015,12,24,18,37,37,9,52,900,54,3.4,1022.7,-11.4,0,"WNW",1.7,"Aotizhongxin",1
24692,2015,12,24,19,42,42,12,72,1200,35,3.1,1022.7,-11.3,0,"NNW",1.7,"Aotizhongxin",1
24693,2015,12,24,20,46,46,10,70,1200,38,-0.9,1022.7,-3.8,0,"ESE",1.8,"Aotizhongxin",1
24694,2015,12,24,21,44,53,11,88,1400,21,-2.3,1022.5,-3.4,0,"E",0.7,"Aotizhongxin",0.830188679245283
24695,2015,12,24,22,312,408,17,155,7100,11,-2.6,1022.2,-3.4,0,"NNE",0.3,"Aotizhongxin",0.764705882352941
24696,2015,12,24,23,384,411,25,173,7100,9,-1.6,1021.6,-4,0,"SW",1.6,"Aotizhongxin",0.934306569343066
24697,2015,12,25,0,439,482,31,188,8200,10,-2.1,1021.2,-4,0,"WSW",1.2,"Aotizhongxin",0.910788381742739
24698,2015,12,25,1,487,534,9,191,8700,11,-2.6,1020.7,-3.9,0,"S",0.4,"Aotizhongxin",0.911985018726592
24699,2015,12,25,2,500,526,9,200,8700,11,-3.1,1019.7,-3.5,0,"ENE",2.5,"Aotizhongxin",0.950570342205323
24700,2015,12,25,3,507,514,21,184,NA,12,-4.8,1019.4,-4.8,0,"NE",1.5,"Aotizhongxin",0.986381322957198
24701,2015,12,25,4,501,509,18,130,NA,NA,-3.7,1017.5,-3.7,0,"ENE",1,"Aotizhongxin",0.984282907662082
24702,2015,12,25,5,503,512,15,128,NA,NA,-3.6,1017.2,-3.6,0,"ENE",1.8,"Aotizhongxin",0.982421875
24703,2015,12,25,6,446,451,15,53,NA,15,-3.4,1016.6,-3.4,0,"E",1,"Aotizhongxin",0.988913525498891
24704,2015,12,25,7,405,438,13,53,NA,13,-3.4,1016.1,-3.4,0,"E",1.3,"Aotizhongxin",0.924657534246575
24705,2015,12,25,8,393,440,13,142,NA,13,-3.3,1015.9,-3.3,0,"E",1.2,"Aotizhongxin",0.893181818181818
24706,2015,12,25,9,412,452,13,143,10000,12,-3.6,1016,-3.7,0,"SE",1.5,"Aotizhongxin",0.911504424778761
24707,2015,12,25,10,461,509,14,153,NA,13,-3.8,1016.2,-3.9,0,"ESE",1.5,"Aotizhongxin",0.905697445972495
24708,2015,12,25,11,586,634,15,173,NA,13,-3.6,1015.4,-3.9,0,"ESE",1.2,"Aotizhongxin",0.924290220820189
24709,2015,12,25,12,627,630,18,187,NA,14,-3.1,1013.9,-4.1,0,"ENE",1.7,"Aotizhongxin",0.995238095238095
24710,2015,12,25,13,646,646,21,199,NA,16,-2.3,1012.4,-4,0,"ESE",1.8,"Aotizhongxin",1
24711,2015,12,25,14,644,644,19,216,NA,16,-2,1011.7,-4,0,"ESE",2.4,"Aotizhongxin",1
24712,2015,12,25,15,657,675,19,217,NA,14,-1.4,1011.7,-3.9,0,"S",1.1,"Aotizhongxin",0.973333333333333
24713,2015,12,25,16,635,647,16,218,9900,13,-2.1,1011.8,-3.8,0,"SE",1.5,"Aotizhongxin",0.98145285935085
24714,2015,12,25,17,546,557,12,186,8700,10,-3,1012.4,-4,0,"S",1.2,"Aotizhongxin",0.980251346499102
24715,2015,12,25,18,494,530,11,174,8500,9,-3.6,1012.8,-4,0,"E",1,"Aotizhongxin",0.932075471698113
24716,2015,12,25,19,464,510,9,167,8500,10,-3.7,1012.9,-3.8,0,"E",1,"Aotizhongxin",0.909803921568627
24717,2015,12,25,20,473,537,10,174,9400,11,-3.7,1012.9,-3.7,0,"E",1.4,"Aotizhongxin",0.880819366852886
24718,2015,12,25,21,521,573,12,177,NA,12,-3.5,1012.8,-3.5,0,"ENE",1.4,"Aotizhongxin",0.909249563699825
24719,2015,12,25,22,472,571,12,168,9900,11,-3.3,1012.7,-3.3,0,"ENE",0.8,"Aotizhongxin",0.82661996497373
24720,2015,12,25,23,476,580,11,167,9700,10,-3.5,1012.8,-3.5,0,"SE",1,"Aotizhongxin",0.820689655172414
24721,2015,12,26,0,477,568,11,168,9700,10,-3.6,1012.8,-3.6,0,"E",1.4,"Aotizhongxin",0.839788732394366
24722,2015,12,26,1,481,558,10,176,9900,10,-3.5,1013,-3.5,0,"ENE",1.2,"Aotizhongxin",0.862007168458781
24723,2015,12,26,2,480,570,10,180,NA,11,-3.5,1013.1,-3.5,0,"ESE",1,"Aotizhongxin",0.842105263157895
24724,2015,12,26,3,479,577,11,182,NA,12,-3.9,1013.1,-3.9,0,"ENE",1.6,"Aotizhongxin",0.830155979202773
24725,2015,12,26,4,467,599,12,183,NA,12,-4.2,1013.3,-4.2,0,"E",2,"Aotizhongxin",0.779632721202003
24726,2015,12,26,5,463,600,13,180,NA,11,-4.2,1013.3,-4.2,0,"ENE",1.7,"Aotizhongxin",0.771666666666667
24727,2015,12,26,6,414,550,11,172,9500,10,-4.4,1014.1,-4.4,0,"ENE",1.6,"Aotizhongxin",0.752727272727273
24728,2015,12,26,7,362,538,10,160,9100,9,-5,1015.3,-5,0,"NE",1.7,"Aotizhongxin",0.672862453531598
24729,2015,12,26,8,319,437,9,146,8600,9,-5,1016.4,-5,0,"ENE",1.8,"Aotizhongxin",0.729977116704805
24730,2015,12,26,9,293,354,9,133,7700,9,-4.6,1018.4,-4.6,0,"E",1.9,"Aotizhongxin",0.827683615819209
24731,2015,12,26,10,321,351,8,126,7100,11,-4.9,1020.2,-4.9,0,"ESE",3.2,"Aotizhongxin",0.914529914529915
24732,2015,12,26,11,343,376,8,115,7600,11,-3.9,1021.3,-4,0,"ESE",2.5,"Aotizhongxin",0.912234042553192
24733,2015,12,26,12,297,298,10,103,7600,8,-3.1,1021.6,-4.5,0,"S",1.8,"Aotizhongxin",0.996644295302013
24734,2015,12,26,13,261,261,12,90,6800,7,-1.9,1021.8,-4.6,0,"SW",1.8,"Aotizhongxin",1
24735,2015,12,26,14,198,198,14,74,4300,12,-0.9,1022.1,-5.1,0,"ESE",0.5,"Aotizhongxin",1
24736,2015,12,26,15,140,140,13,69,2900,15,-0.6,1023,-5.4,0,"W",2,"Aotizhongxin",1
24737,2015,12,26,16,178,178,11,85,4000,8,-0.6,1024.1,-6,0,"W",0.5,"Aotizhongxin",1
24738,2015,12,26,17,150,150,10,85,3200,6,-1.2,1025.3,-4.5,0,"WNW",1.2,"Aotizhongxin",1
24739,2015,12,26,18,129,129,11,88,2800,5,-1.6,1026.7,-4.3,0,"E",1.4,"Aotizhongxin",1
24740,2015,12,26,19,119,119,11,89,2900,5,-1.5,1028.2,-4.7,0,"E",1.3,"Aotizhongxin",1
24741,2015,12,26,20,143,143,13,93,3500,6,-1.8,1029.6,-4.3,0,"E",1.3,"Aotizhongxin",1
24742,2015,12,26,21,149,158,18,94,3700,8,-2.5,1030.9,-8.2,0,"ESE",3.1,"Aotizhongxin",0.943037974683544
24743,2015,12,26,22,88,88,18,76,1400,8,-3.4,1032.2,-9.2,0,"ESE",3.1,"Aotizhongxin",1
24744,2015,12,26,23,51,51,17,74,1300,9,-3.8,1032.9,-10.4,0,"SSE",1.4,"Aotizhongxin",1
24745,2015,12,27,0,38,38,12,57,1200,18,-4.1,1033.5,-10.7,0,"ESE",2.4,"Aotizhongxin",1
24746,2015,12,27,1,34,34,8,57,1100,17,-3.6,1033.8,-9.6,0,"SSW",1.7,"Aotizhongxin",1
24747,2015,12,27,2,31,31,11,60,1000,16,-4.1,1034.4,-8.2,0,"ESE",2,"Aotizhongxin",1
24748,2015,12,27,3,29,29,8,63,1000,11,-4.6,1034.7,-7,0,"ESE",1.5,"Aotizhongxin",1
24749,2015,12,27,4,29,29,7,59,1000,NA,-5.1,1034.6,-7.7,0.1,"SE",1.4,"Aotizhongxin",1
24750,2015,12,27,5,22,22,9,48,900,18,-5.6,1034.5,-8.3,0,"ESE",1.2,"Aotizhongxin",1
24751,2015,12,27,6,13,13,12,48,700,26,-5.7,1034.7,-7.8,0,"ENE",1.3,"Aotizhongxin",1
24752,2015,12,27,7,15,15,12,53,700,23,-6.5,1035,-15.2,0,"NE",1.4,"Aotizhongxin",1
24753,2015,12,27,8,12,12,13,46,700,30,-6.6,1035.4,-17.1,0,"NNE",1.3,"Aotizhongxin",1
24754,2015,12,27,9,17,17,14,50,800,26,-6.5,1035.8,-16.8,0,"NE",1.5,"Aotizhongxin",1
24755,2015,12,27,10,17,17,17,63,900,17,-6.5,1036.3,-17.3,0,"NE",1.6,"Aotizhongxin",1
24756,2015,12,27,11,31,31,19,57,1100,22,-5.6,1036.1,-14.4,0,"NE",1.4,"Aotizhongxin",1
24757,2015,12,27,12,39,39,21,58,1200,24,-5.3,1035.3,-14.1,0,"ENE",1,"Aotizhongxin",1
24758,2015,12,27,13,43,43,22,62,1400,21,-4.9,1034.2,-11.9,0,"ENE",1.4,"Aotizhongxin",1
24759,2015,12,27,14,49,49,25,61,1700,23,-4.5,1033.6,-12.9,0,"ENE",1,"Aotizhongxin",1
24760,2015,12,27,15,54,58,24,69,1600,18,-4.4,1033.4,-12.1,0,"ENE",1.2,"Aotizhongxin",0.931034482758621
24761,2015,12,27,16,57,57,22,77,1700,11,-4.7,1033.6,-13.3,0,"NE",1.6,"Aotizhongxin",1
24762,2015,12,27,17,61,66,23,84,2000,7,-4.8,1033.7,-12.9,0,"ENE",1.7,"Aotizhongxin",0.924242424242424
24763,2015,12,27,18,65,80,25,85,2200,6,-5.4,1033.6,-12.6,0,"E",0.9,"Aotizhongxin",0.8125
24764,2015,12,27,19,72,95,26,85,2400,6,-5.4,1033.6,-12.2,0,"ENE",1,"Aotizhongxin",0.757894736842105
24765,2015,12,27,20,74,106,27,85,2700,6,-6.1,1033.6,-11.6,0,"E",1.1,"Aotizhongxin",0.69811320754717
24766,2015,12,27,21,87,107,34,84,2600,7,-6.1,1033.8,-12.2,0,"ENE",1.3,"Aotizhongxin",0.813084112149533
24767,2015,12,27,22,79,94,31,82,2300,6,-6.6,1033.7,-12.1,0,"ESE",0.6,"Aotizhongxin",0.840425531914894
24768,2015,12,27,23,92,116,39,84,2900,7,-7.3,1033.7,-11.5,0,"ENE",1,"Aotizhongxin",0.793103448275862
24769,2015,12,28,0,133,157,55,91,4100,10,-7.6,1033.2,-11.4,0,"E",0.9,"Aotizhongxin",0.847133757961783
24770,2015,12,28,1,145,159,59,88,4100,10,-7.7,1033,-11.2,0,"ENE",1.5,"Aotizhongxin",0.911949685534591
24771,2015,12,28,2,143,145,52,87,4200,10,-7.7,1032.9,-11.7,0,"ENE",0.9,"Aotizhongxin",0.986206896551724
24772,2015,12,28,3,78,78,43,71,2000,7,-7.3,1032.6,-11.7,0,"NE",1.5,"Aotizhongxin",1
24773,2015,12,28,4,83,83,32,71,2700,6,-7.6,1032.1,-12.1,0,"NE",1.4,"Aotizhongxin",1
24774,2015,12,28,5,107,107,32,74,3600,6,-8.5,1032,-12.5,0,"NNE",1,"Aotizhongxin",1
24775,2015,12,28,6,103,103,30,71,3500,6,-9.5,1032,-12.5,0,"ESE",0.7,"Aotizhongxin",1
24776,2015,12,28,7,103,103,28,71,3600,5,-9.6,1032.1,-11.5,0,"E",1.4,"Aotizhongxin",1
24777,2015,12,28,8,118,118,31,76,5000,6,-8.7,1032.6,-11.2,0,"NE",1.1,"Aotizhongxin",1
24778,2015,12,28,9,130,130,37,79,5300,7,-6.6,1033,-12.5,0,"NNE",1.7,"Aotizhongxin",1
24779,2015,12,28,10,156,163,42,87,5000,8,-4.5,1033.3,-13.4,0,"NNE",2.1,"Aotizhongxin",0.957055214723926
24780,2015,12,28,11,99,100,42,75,3000,11,-3.1,1032.7,-13.1,0,"NNE",2,"Aotizhongxin",0.99
24781,2015,12,28,12,135,170,50,94,3800,13,-0.8,1031.6,-11.6,0,"N",1.4,"Aotizhongxin",0.794117647058823
24782,2015,12,28,13,122,145,45,92,3000,15,1.6,1030.4,-11.6,0,"SSW",1,"Aotizhongxin",0.841379310344828
24783,2015,12,28,14,105,123,38,92,2600,17,2.4,1029.7,-11.2,0,"WNW",1.1,"Aotizhongxin",0.853658536585366
24784,2015,12,28,15,86,96,35,97,2500,14,3.9,1029.2,-11.3,0,"SW",1,"Aotizhongxin",0.895833333333333
24785,2015,12,28,16,98,127,49,116,2900,9,3.3,1028.8,-10,0,"SSW",1.7,"Aotizhongxin",0.771653543307087
24786,2015,12,28,17,110,147,53,136,3100,5,1.7,1028.7,-9,0,"WSW",1.8,"Aotizhongxin",0.748299319727891
24787,2015,12,28,18,97,140,38,113,2600,4,0.8,1028.9,-8.2,0,"WSW",1.6,"Aotizhongxin",0.692857142857143
24788,2015,12,28,19,118,157,45,103,2800,5,-1.3,1029.1,-7.9,0,"WSW",0.7,"Aotizhongxin",0.751592356687898
24789,2015,12,28,20,147,155,35,103,2900,5,-0.9,1029.1,-7.5,0,"SSW",1.3,"Aotizhongxin",0.948387096774194
24790,2015,12,28,21,169,180,35,97,2800,5,-0.4,1029,-7,0,"S",0.9,"Aotizhongxin",0.938888888888889
24791,2015,12,28,22,196,229,41,103,3300,5,-1.7,1028.7,-6.6,0,"SE",1.2,"Aotizhongxin",0.85589519650655
24792,2015,12,28,23,230,250,40,106,3500,6,-2.9,1028.6,-6.5,0,"ESE",0.9,"Aotizhongxin",0.92
24793,2015,12,29,0,257,291,40,110,3700,6,-3.2,1028.2,-6.5,0,"ENE",1,"Aotizhongxin",0.883161512027491
24794,2015,12,29,1,258,274,43,115,4800,7,-3.1,1027.8,-6.2,0,"E",0.9,"Aotizhongxin",0.941605839416058
24795,2015,12,29,2,267,314,65,121,7400,15,-2.9,1027.6,-5.9,0,"E",1,"Aotizhongxin",0.85031847133758
24796,2015,12,29,3,292,321,75,114,7900,17,-2.8,1027.2,-5.3,0,"NE",0.4,"Aotizhongxin",0.909657320872274
24797,2015,12,29,4,278,295,71,107,7100,NA,-3.2,1026.5,-5.8,0,"NE",1.4,"Aotizhongxin",0.942372881355932
24798,2015,12,29,5,267,283,66,97,6800,17,-4.9,1026.1,-6.7,0,"ENE",1.2,"Aotizhongxin",0.943462897526502
24799,2015,12,29,6,253,267,57,94,6400,15,-5.9,1025.9,-7.4,0,"E",0.9,"Aotizhongxin",0.947565543071161
24800,2015,12,29,7,240,240,47,90,5800,13,-6,1025.9,-7.5,0,"NE",0.9,"Aotizhongxin",1
24801,2015,12,29,8,199,209,45,90,5000,12,-6.8,1025.8,-7.9,0,"ESE",0.4,"Aotizhongxin",0.952153110047847
24802,2015,12,29,9,222,247,56,100,6300,12,-5.1,1026,-6.8,0,"NE",0.8,"Aotizhongxin",0.898785425101215
24803,2015,12,29,10,227,254,77,114,6000,11,-2.5,1025.9,-7.6,0,"E",1,"Aotizhongxin",0.893700787401575
24804,2015,12,29,11,236,255,77,115,5400,11,-0.8,1025.1,-7.4,0,"NE",1.6,"Aotizhongxin",0.925490196078431
24805,2015,12,29,12,215,235,67,96,3400,17,0.4,1024,-7.1,0,"ENE",1.3,"Aotizhongxin",0.914893617021277
24806,2015,12,29,13,239,260,65,105,3400,18,1.5,1022.7,-6.3,0,"SE",1.2,"Aotizhongxin",0.919230769230769
24807,2015,12,29,14,241,254,61,116,3500,17,2.6,1022,-5.3,0,"SSE",1.1,"Aotizhongxin",0.948818897637795
24808,2015,12,29,15,242,257,62,125,3600,15,2.5,1021.8,-5.6,0,"ESE",1.1,"Aotizhongxin",0.941634241245136
24809,2015,12,29,16,252,275,60,138,4000,11,1.9,1022.1,-5.3,0,"ENE",1.1,"Aotizhongxin",0.916363636363636
24810,2015,12,29,17,284,325,60,157,4500,9,0.3,1022.3,-5.3,0,"E",1,"Aotizhongxin",0.873846153846154
24811,2015,12,29,18,299,346,55,154,4700,9,-0.4,1022.8,-5,0,"E",0.8,"Aotizhongxin",0.864161849710983
24812,2015,12,29,19,313,391,47,151,5300,10,-1.1,1023.4,-4.8,0,"SE",0.7,"Aotizhongxin",0.800511508951407
24813,2015,12,29,20,325,386,44,152,5600,11,-2.1,1023.6,-4.9,0,"E",1.1,"Aotizhongxin",0.841968911917098
24814,2015,12,29,21,428,514,46,161,7200,11,-2.3,1023.7,-4.6,0,"E",0.8,"Aotizhongxin",0.832684824902724
24815,2015,12,29,22,527,590,35,159,8000,11,-3,1024.1,-4.7,0,"E",0.7,"Aotizhongxin",0.893220338983051
24816,2015,12,29,23,538,604,38,155,8600,12,-3.5,1024.1,-4.6,0,"NW",0.2,"Aotizhongxin",0.890728476821192
24817,2015,12,30,0,523,578,48,158,9600,13,-2.9,1023.9,-4.3,0,"NE",1.4,"Aotizhongxin",0.904844290657439
24818,2015,12,30,1,472,523,60,156,10000,15,-3.9,1024,-4.9,0,"E",1.1,"Aotizhongxin",0.902485659655832
24819,2015,12,30,2,483,523,56,146,9500,14,-4.3,1024.3,-5,0,"SSE",1.1,"Aotizhongxin",0.923518164435946
24820,2015,12,30,3,382,382,61,128,6200,10,-0.4,1024.1,-5.2,0,"NE",1.9,"Aotizhongxin",1
24821,2015,12,30,4,130,130,57,83,2800,8,-1.8,1023.9,-5.5,0,"WNW",0.8,"Aotizhongxin",1
24822,2015,12,30,5,107,107,45,86,2600,7,-3.4,1024.3,-5.7,0,"NE",0.9,"Aotizhongxin",1
24823,2015,12,30,6,49,49,32,59,1400,15,-3,1024.6,-5.8,0,"ENE",2.1,"Aotizhongxin",1
24824,2015,12,30,7,15,15,22,35,900,34,-4.4,1024.9,-7,0,"NNW",1.2,"Aotizhongxin",1
24825,2015,12,30,8,9,9,17,40,800,34,1.2,1025.9,-9.7,0,"NW",4.3,"Aotizhongxin",1
24826,2015,12,30,9,11,11,18,48,900,28,2.1,1026.9,-10.1,0,"WNW",3.4,"Aotizhongxin",1
24827,2015,12,30,10,12,12,15,29,700,45,3,1027.3,-10,0,"NW",3.3,"Aotizhongxin",1
24828,2015,12,30,11,11,11,13,21,600,56,3.6,1027.1,-10.1,0,"NW",3.4,"Aotizhongxin",1
24829,2015,12,30,12,12,12,10,18,700,62,4.1,1026.7,-10.8,0,"NNW",4.1,"Aotizhongxin",1
24830,2015,12,30,13,7,7,10,16,500,67,4.7,1026,-10.6,0,"NW",3.6,"Aotizhongxin",1
24831,2015,12,30,14,14,14,9,16,500,70,5,1025.9,-10.8,0,"WNW",4.9,"Aotizhongxin",1
24832,2015,12,30,15,7,7,9,16,500,72,5.2,1026.1,-10.6,0,"NW",4.8,"Aotizhongxin",1
24833,2015,12,30,16,9,9,11,20,400,69,4.8,1026.2,-10.9,0,"NW",4,"Aotizhongxin",1
24834,2015,12,30,17,7,7,11,28,500,62,4.2,1026.6,-10.7,0,"NW",3.8,"Aotizhongxin",1
24835,2015,12,30,18,9,9,12,38,500,52,3.8,1027.4,-10.7,0,"NW",2.7,"Aotizhongxin",1
24836,2015,12,30,19,16,16,17,51,800,40,3.5,1028.3,-10.6,0,"NW",1.7,"Aotizhongxin",1
24837,2015,12,30,20,22,22,22,72,1000,21,2.6,1029.1,-10.3,0,"NNW",1.6,"Aotizhongxin",1
24838,2015,12,30,21,14,14,17,47,800,39,1.3,1029.6,-10.5,0,"ENE",2.2,"Aotizhongxin",1
24839,2015,12,30,22,17,17,20,57,800,29,0.2,1030,-11.2,0,"NE",1.3,"Aotizhongxin",1
24840,2015,12,30,23,22,22,22,67,1000,17,-0.5,1030.3,-11.3,0,"N",1.5,"Aotizhongxin",1
24841,2015,12,31,0,33,33,24,65,1000,16,-1.4,1030.2,-11.3,0,"NNE",0.9,"Aotizhongxin",1
24842,2015,12,31,1,33,33,23,62,1100,17,-1.6,1030.2,-10.2,0,"NNW",0.8,"Aotizhongxin",1
24843,2015,12,31,2,28,28,14,57,800,21,-1.6,1030.4,-10.7,0,"N",1.6,"Aotizhongxin",1
24844,2015,12,31,3,21,21,12,45,700,30,-3,1030.5,-10.3,0,"N",1.1,"Aotizhongxin",1
24845,2015,12,31,4,19,19,11,46,700,NA,-2.4,1030.4,-10.5,0,"NNW",1.2,"Aotizhongxin",1
24846,2015,12,31,5,19,19,13,64,800,14,-3.7,1030.1,-10.8,0,"NNE",0.7,"Aotizhongxin",1
24847,2015,12,31,6,11,11,8,48,700,29,-5.8,1030,-10.6,0,"NNW",1,"Aotizhongxin",1
24848,2015,12,31,7,11,11,7,59,800,19,-5.5,1030.2,-11,0,"ENE",0.7,"Aotizhongxin",1
24849,2015,12,31,8,13,13,6,74,1000,6,-5.1,1030.2,-10.9,0,"NE",1,"Aotizhongxin",1
24850,2015,12,31,9,30,30,20,74,1700,10,-3,1030.7,-10.8,0,"ENE",1.5,"Aotizhongxin",1
24851,2015,12,31,10,41,41,27,76,2000,12,-1.6,1031,-10.4,0,"ENE",1.5,"Aotizhongxin",1
24852,2015,12,31,11,39,39,23,66,1600,20,-0.3,1030.5,-10.5,0,"ENE",1.7,"Aotizhongxin",1
24853,2015,12,31,12,29,29,20,56,1200,31,1.6,1029.3,-10.3,0,"E",1.3,"Aotizhongxin",1
24854,2015,12,31,13,47,47,21,66,1400,29,2.9,1028,-10.1,0,"WSW",0.9,"Aotizhongxin",1
24855,2015,12,31,14,61,61,22,79,1500,26,3.1,1027.2,-9.9,0,"ESE",1.3,"Aotizhongxin",1
24856,2015,12,31,15,58,87,21,93,1600,20,3.7,1026.7,-9.7,0,"ESE",1.5,"Aotizhongxin",NA
24857,2015,12,31,16,44,158,26,108,1800,16,3.4,1026.5,-9.6,0,"SSE",1.2,"Aotizhongxin",0.278481012658228
24858,2015,12,31,17,78,141,26,115,1900,10,2.1,1026.2,-8.9,0,"SE",1.3,"Aotizhongxin",0.553191489361702
24859,2015,12,31,18,87,147,24,118,2200,7,1,1026.2,-8.5,0,"SSE",1.1,"Aotizhongxin",0.591836734693878
24860,2015,12,31,19,98,148,28,119,2600,7,-1.4,1026.3,-8.6,0,"E",1,"Aotizhongxin",0.662162162162162
24861,2015,12,31,20,98,165,24,113,3300,8,-2.5,1026.2,-8.4,0,"E",1.3,"Aotizhongxin",0.593939393939394
24862,2015,12,31,21,107,187,27,117,4000,10,-2.7,1025.8,-8,0,"ENE",0.9,"Aotizhongxin",0.572192513368984
24863,2015,12,31,22,150,228,38,129,4900,12,-3.5,1025.5,-7.6,0,"ENE",0.4,"Aotizhongxin",0.657894736842105
